"Section", "Type", "Subtype", "Key", "Object"
"sciences_naturelles", "", "", "", "harengs"
"sciences_naturelles", "", "", "", "harengs"
"sciences_naturelles", "", "", "", "harengs"
"sciences_naturelles", "", "", "", "harengs saurs"
"sciences_naturelles", "", "", "", "homards"
"sciences_naturelles", "produit", "poisson", "homard", "homards"
"sciences_naturelles", "", "", "", "maquereaux"
"sciences_naturelles", "", "", "", "poisson de mer"
"sciences_naturelles", "", "", "", "poisson plat"
"sciences_naturelles", "", "", "", "poisson plat"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons"
"sciences_naturelles", "", "", "", "poissons d'eau de mer"
"sciences_naturelles", "", "", "", "poissons d'eau douce"
"sciences_naturelles", "", "", "", "raie"
"sciences_naturelles", "", "", "", "raie"
"sciences_naturelles", "", "", "", "sardines"
"sciences_naturelles", "", "", "", "saumons"
"sciences_naturelles", "", "", "", "sel"
"sciences_naturelles", "", "", "", "sole"
"sciences_naturelles", "", "", "", "sole"
"sciences_naturelles", "", "", "", "tables"
"sciences_naturelles", "", "", "", "thons"
"sciences_naturelles", "", "", "", "écrevisses"
"économie_domestique", "ingrédient", "poisson", "homard", ">pattes"
"économie_domestique", "ingrédient", "poisson", "homard", ">pattes"
"économie_domestique", "mets", "", "homard", "HOMARD"
"économie_domestique", "mets", "", "rai au beurre noire", "RAIE AU BEURRE NOIR"
"économie_domestique", "mets", "", "sole au gratin", "SOLE AU GRATIN"
"économie_domestique", "ingrédient", "poisson", "raie", "amer"
"économie_domestique", "ingrédient", "éparco", "assisonnement", "assaisonnement"
"économie_domestique", "mets", "", "poisson au court bouillon", "au court-bouillon"
"économie_domestique", "mets", "", "poisson au court bouillon", "au court-bouillon"
"économie_domestique", "mets", "", "poisson aux fines herbes", "aux fines herbes"
"économie_domestique", "ingrédient", "laitier", "", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre noir", "beurre noir"
"économie_domestique", "ingrédient", "laitier", "beurre noir", "beurre noir"
"économie_domestique", "mets", "", "poisson bouilli", "bouilli"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "ingrédient", "éparco", "carptte", "carottes"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ingrédient", "légume", "champignon", "champignons"
"économie_domestique", "ingrédient", "féculent", "chapelure", "chapelure"
"économie_domestique", "ustensile", "", "chaudron", "chaudron"
"économie_domestique", "ingrédient", "éparco", "ciboule", "ciboule"
"économie_domestique", "mets", "", "poisson confit à l'huile", "confit à l'huile"
"économie_domestique", "ingrédient", "poisson", "homard", "corps"
"économie_domestique", "ingrédient", "poisson", "homard", "corps"
"économie_domestique", "ingrédient", "", "court-bouillon", "court-bouillon"
"économie_domestique", "ustensile", "", "coouteau", "couteau"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ingrédient", "poisson", "sole", "dos"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"économie_domestique", "ustensile", "", "eau", "eaux"
"économie_domestique", "mets", "", "poisson en salade", "en salade"
"économie_domestique", "mets", "", "en salade", "en salade"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ustensile", "", "feu", "feu"
"économie_domestique", "ingrédient", "poisson", "raie", "foie"
"économie_domestique", "ustensile", "", "fourneau", "fourneau"
"économie_domestique", "mets", "", "poisson frit", "frit"
"économie_domestique", "mets", "", "poisson frit", "friture"
"économie_domestique", "mets", "", "poisson fumé", "fumé"
"économie_domestique", "ingrédient", "éparco", "girofle", "girofle"
"économie_domestique", "mets", "", "homard", "homard"
"économie_domestique", "ingrédient", "éparco", "huile", "huile"
"économie_domestique", "ingrédient", "éparco", "laurier", "laurier"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"économie_domestique", "ingrédient", "poisson", "raie", "peau"
"économie_domestique", "ingrédient", "poisson", "sole", "peau"
"économie_domestique", "ingrédient", "poisson", "sole", "peau"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ingrédient", "éparco", "persil", "persil"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "ingrédient", "poisson", "sole", "poisson"
"économie_domestique", "produit", "poisson", "poisson", "poisson"
"économie_domestique", "produit", "poisson", "poisson", "poissons"
"économie_domestique", "produit", "poisson", "poisson", "poissons"
"économie_domestique", "produit", "poisson", "poisson de rivière", "poissons de rivière"
"économie_domestique", "produit", "poisson", "poisson de rivière", "poissons de rivière"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre blanc", "poivre blanc"
"économie_domestique", "ustensile", "", "poêle", "poêle"
"économie_domestique", "ustensile", "", "poêle", "poêle"
"économie_domestique", "ingrédient", "poisson", "homard", "queue"
"économie_domestique", "ingrédient", "poisson", "raie", "queue"
"économie_domestique", "ingrédient", "poisson", "raie", "raie"
"économie_domestique", "mets", "", "raie au beurre noir", "raie au beurre noir"
"économie_domestique", "mets", "", "remoulade", "rémoulade"
"économie_domestique", "mets", "", "poisson fôti", "rôti"
"économie_domestique", "ingrédient", "", "sauce", "sauce"
"économie_domestique", "ustensile", "", "saucière", "saucière"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "mets", "", "poisson confit au sel", "sel"
"économie_domestique", "ustensile", "", "serviette", "serviette"
"économie_domestique", "mets", "", "sole au gratin", "sole au gratin"
"économie_domestique", "ingrédient", "éparco", "thym", "thym"
"économie_domestique", "ustensile", "", "tourtière", "tourtière"
"économie_domestique", "ingrédient", "poisson", "raie", "tête"
"économie_domestique", "ingrédient", "boisson", "vin blanc", "vin blanc"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "mets", "", "poisson à l'étuvée", "à l'étuvée"
"économie_domestique", "mets", "", "poisson à la sauce", "à la sauce"
"économie_domestique", "mets", "", "poisson '", "à la matelote"
"économie_domestique", "ingrédient", "éparco", "échalote", "échalote"
